ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
1020;851002.0;TR207/000069;Paiement en ligne;En attente;Kaolack;2025-01-12 21:00:00;140000.0;Normal
1003;851300.0;TR202/00057;Paiement en ligne;Validé;Thiès;2025-01-12 17:07:00;400000.0;Normal
1022;851202.0;TR208/9945;ATM;Validé;Vélingara;2025-01-12 16:10:00;6000.0;Normal
1034;851304.0;TR216/0123;Paiement électronique;Validé;Thiès;2025-01-12 15:00:00;45000.0;Normal
1018;858101.0;TR206/00143;Paiement en ligne;En attente;Sédhiou;2025-01-12 13:00:00;420000.0;Suspect
1005;851500.0;TR203/0150;Paiement électronique;Validé;Louga;2025-01-12 13:00:00;300000.0;Normal
1042;852104.0;TR219/139;Paiement en ligne;Validé;Louga;2025-01-12 11:15:00;12300.0;Normal
10350;8501053.0;TR216/00227;ATM;Validé;Ziguinchor;2025-01-12 11:00:00;26000.0;Normal
1039;851039.0;TR217/175;Paiement électronique;Echoué;Thiès;2025-01-11 17:30:00;920000.0;Fraude
549;85459.0;TR110/00100;Paiement électronique;Validé;Pikine;2025-01-11 14:30:00;900000.0;Normal
10220;8512020.0;TR209/00099;ATM;Validé;Thiès;2025-01-11 14:15:00;9000.0;Normal
532;85253.0;TR101/00120;Paiement électronique;En attente;Dakar;2025-01-10 16:45:00;7000.0;Normal
100280;85001208.0;TR214/00099;Paiement en ligne;Validé;Dakar;2025-01-10 16:30:00;20000.0;Normal
543;85453.0;TR107/0129;ATM;Validé;Richard Toll;2025-01-10 16:30:00;25000.0;Normal
531;85351.0;TR101/00143;ATM;Validé;Saint Louis;2025-01-10 16:00:00;4000.0;Normal
543;85453.0;TR107/0104;ATM;Echoué;Tambacounda;2025-01-10 16:00:00;15000.0;Suspect
531;85351.0;TR101/00096;ATM;Validé;Kaolack;2025-01-10 16:00:00;2000.0;Normal
531;85351.0;TR101/00131;ATM;Validé;Kaolack;2025-01-10 16:00:00;3500.0;Normal
51234;859999.0;TR2RSTU3;Paiement électronique;Validé;Rufisque;2025-01-10 16:00:00;10000.0;Suspect
1002;851020.0;TR201/00104;Paiement en ligne;Validé;Kolda;2025-01-10 15:30:00;250000.0;Suspect
531;85351.0;TR101/00104;Paiement en ligne;Validé;Diourbel;2025-01-10 15:30:00;14000.0;Normal
52369;8542198.0;TR1OPQR8;ATM;Validé;Kaffrine;2025-01-10 15:00:00;15000.0;Normal
515;85155.0;TR6/73;Paiement en ligne;Echoué;Saint Louis;2025-01-10 15:00:00;18000.0;Suspect
1006;851060.0;TR203/0155;Paiement en ligne;Validé;Kaffrine;2025-01-10 14:30:00;65000.0;Normal
549;85459.0;TR110/00060;Paiement électronique;Validé;Pikine;2025-01-10 14:30:00;800000.0;Normal
544;85254.0;TR107/0132;Paiement en ligne;Validé;Matam;2025-01-10 14:30:00;75000.0;Normal
10250;8512005.0;TR211/00126;Paiement en ligne;En attente;Touba;2025-01-10 14:30:00;50000.0;Normal
536;85653.0;TR103/0075;Paiement en ligne;En attente;Goudiry;2025-01-10 14:30:00;90000.0;Normal
532;85253.0;TR101/00111;Paiement électronique;En attente;Diourbel;2025-01-10 14:00:00;8000.0;Normal
50321;85458321.0;TR6RSTU7;ATM;Validé;Thiès;2025-01-10 14:00:00;20000.0;Normal
1012;851021.0;TR204_1/47;Paiement en ligne;En attente;Ziguinchor;2025-01-10 14:00:00;330000.0;Suspect
1001;851100.0;TR201/00149;Paiement en ligne;Validé;Thiès;2025-01-10 13:30:00;400000.0;Normal
1002;851020.0;TR201/00091;Paiement en ligne;Validé;Dakar;2025-01-10 13:15:00;230000.0;Normal
527;85257.0;TR011/0086;Paiement en ligne;En attente;Thiès;2025-01-10 13:00:00;1600000.0;Normal
50785;850578.0;TR8PQRS2;Paiement électronique;Validé;Tambacounda;2025-01-10 13:00:00;25000.0;Suspect
10240;8541010.0;TR209/00107;Paiement en ligne;En attente;Thiès;2025-01-10 12:15:00;35000.0;Normal
1017;851071.0;TR206/00151;Paiement en ligne;En attente;Matam;2025-01-10 12:00:00;300000.0;Suspect
526;85652.0;TR010/0069;Paiement électronique;Validé;Fatick;2025-01-10 11:55:00;12000000.0;Normal
532;85253.0;TR101/00102;ATM;Validé;Tambacounda;2025-01-10 11:45:00;2500.0;Normal
100290;85010092.0;TR214/00102;Paiement en ligne;Echoué;Touba;2025-01-10 11:30:00;25000.0;Suspect
551;85551.0;TR200/595959;Paiement en ligne;Echoué;Dakar;2025-01-10 11:30:00;110000.0;Suspect
539;85359.0;TR105/0037;Paiement électronique;Echoué;Dakar;2025-01-10 11:30:00;180000.0;Suspect
1037;851307.0;TR217/098;Paiement en ligne;Validé;Dakar;2025-01-10 11:15:00;45000.0;Normal
1001;851100.0;TR201/00085;Paiement en ligne;Validé;Dakar;2025-01-10 11:15:00;210000.0;Normal
10350;8501053.0;TR216/00110;ATM;Validé;Ziguinchor;2025-01-10 11:00:00;11000.0;Normal
544;85254.0;TR107/0119;ATM;Validé;Pikine;2025-01-10 11:00:00;25000.0;Normal
531;85351.0;TR101/00118;Paiement en ligne;Validé;Diourbel;2025-01-10 11:00:00;15000.0;Normal
530;85053.0;TR111/0149;ATM;Validé;Tambacounda;2025-01-10 11:00:00;17000.0;Normal
10280;8501208.0;TR213/00124;ATM;Validé;Saint Louis;2025-01-10 10:30:00;7000.0;Normal
1013;851301.0;TR205/00091;Paiement en ligne;Validé;Dakar;2025-01-10 10:30:00;40000.0;Normal
532;85253.0;TR101/00144;Paiement électronique;Echoué;Tambacounda;2025-01-10 10:15:00;7000.0;Normal
532;85253.0;TR101/00132;Paiement électronique;Echoué;Diourbel;2025-01-10 10:15:00;6000.0;Normal
531;85351.0;TR101/00109;Paiement en ligne;Validé;Tambacounda;2025-01-10 09:30:00;11000.0;Normal
1021;851101.0;TR207/000124;Paiement électronique;Validé;Ziguinchor;2025-01-10 07:10:00;200000.0;Normal
1013;851301.0;TR205/00190;ATM;Validé;Dakar;2025-01-10 00:30:00;5000.0;Normal
1035;851053.0;TR216/0127;Paiement électronique;Echoué;Louga;2025-01-09 16:15:00;25000.0;Suspect
529;85259.0;TR111/0143;ATM;Validé;Dakar;2025-01-09 14:00:00;13000.0;Normal
1017;851071.0;TR206/00139;Paiement en ligne;En attente;Matam;2025-01-09 11:30:00;280000.0;Suspect
10230;8510320.0;TR209/00103;ATM;Echoué;Tambacounda;2025-01-09 10:20:00;3000.0;Suspect
10340;8501304.0;TR216/00226;Paiement électronique;Validé;Tambacounda;2025-01-09 09:30:00;950000.0;Suspect
1006;851060.0;TR203/0165;Paiement électronique;Validé;Kolda;2025-01-08 15:45:00;280000.0;Normal
1038;851083.0;TR217/174;Paiement en ligne;En attente;Tambacounda;2025-01-08 15:45:00;72000.0;Normal
10270;8507102.0;TR211/00133;Paiement en ligne;Echoué;Kaolack;2025-01-08 13:30:00;80000.0;Suspect
1005;851500.0;TR203/0174;Paiement électronique;Validé;Podor;2025-01-08 13:30:00;250000.0;Normal
1016;851601.0;TR206/00145;Paiement en ligne;Validé;Dakar;2025-01-08 12:45:00;170000.0;Normal
1042;852104.0;TR219/082;Paiement électronique;Validé;Diourbel;2025-01-08 11:00:00;3500.0;Normal
1005;851500.0;TR203/0160;ATM;Validé;Thiès;2025-01-08 08:45:00;3000.0;Normal
1004;851040.0;TR202/00092;ATM;Validé;Kaolack;2025-01-08 08:23:00;12000.0;Normal
1010;851001.0;TR204/00077;Paiement électronique;Echoué;Saint Louis;2025-01-08 08:00:00;220000.0;Suspect
1039;851039.0;TR217/097;ATM;Echoué;Kaolack;2025-01-07 19:00:00;4300.0;Normal
1041;851041.0;TR219/138;Paiement électronique;En attente;Fatick;2025-01-07 15:30:00;2100.0;Normal
1024;854101.0;TR208/8823;Paiement électronique;Validé;Guinguinéo;2025-01-07 13:45:00;800000.0;Normal
1018;858101.0;TR206/00131;Paiement en ligne;En attente;Sédhiou;2025-01-07 12:15:00;400000.0;Suspect
1019;851901.0;TR207/000068;ATM;Echoué;Dakar;2025-01-07 12:00:00;13000.0;Normal
10340;8501304.0;TR216/00225;Paiement en ligne;Echoué;Thiès;2025-01-07 11:30:00;400000.0;Fraude
534;85453.0;TR102/01-07-25;ATM;Validé;Dakar;2025-01-07 09:15:00;1500.0;Normal
1018;858101.0;TR206/00119;Paiement en ligne;En attente;Ranérou;2025-01-06 14:45:00;450000.0;Suspect
1036;851036.0;TR216/0130;ATM;Validé;Ziguinchor;2025-01-06 14:20:00;7000.0;Normal
10300;8501030.0;TR213/00142;ATM;Validé;Richard Toll;2025-01-06 11:45:00;14000.0;Normal
10300;8501030.0;TR213/00166;ATM;Validé;Richard Toll;2025-01-06 11:45:00;14000.0;Normal
10260;8510062.0;TR211/00129;Paiement électronique;Echoué;Tambacounda;2025-01-06 11:10:00;20000.0;Normal
530;85053.0;TR111/0145;ATM;Validé;Tambacounda;2025-01-06 10:45:00;16000.0;Normal
1023;851032.0;TR208/7701;Paiement en ligne;Validé;Nioro;2025-01-05 20:20:00;55000.0;Normal
1016;851601.0;TR206/00111;Paiement électronique;En attente;Louga;2025-01-05 16:45:00;420000.0;Suspect
543;85453.0;TR107/0111;Paiement en ligne;Echoué;Kolda;2025-01-05 16:00:00;40000.0;Suspect
525;85255.0;TR010/0068;Paiement en ligne;Validé;Kaolack;2025-01-05 15:20:00;7000000.0;Normal
544;85254.0;TR107/0126;ATM;Validé;Diourbel;2025-01-05 15:00:00;28000.0;Normal
10340;8501304.0;TR216/00224;ATM;Validé;Dakar;2025-01-05 12:30:00;64000.0;Normal
516;85651.0;TR6/72;ATM;En attente;Diourbel;2025-01-05 12:15:00;19000.0;Suspect
10300;8501030.0;TR213/00130;ATM;Validé;Richard Toll;2025-01-05 12:10:00;13000.0;Normal
10300;8501030.0;TR213/00154;ATM;Validé;Richard Toll;2025-01-05 12:10:00;15000.0;Normal
52369;8542198.0;TR9CDEF1;Paiement en ligne;Echoué;Sédhiou;2025-01-05 12:00:00;8000.0;Normal
1011;851101.0;TR204_1/46;Paiement électronique;Validé;Tambacounda;2025-01-05 11:45:00;420000.0;Suspect
1006;851060.0;TR203/0154;ATM;Validé;Dakar;2025-01-05 11:45:00;5000.0;Normal
1001;851100.0;TR201/00148;ATM;Echoué;Dakar;2025-01-05 11:45:00;22000.0;Normal
1034;851304.0;TR216/0122;ATM;Validé;Dakar;2025-01-05 11:30:00;7000.0;Normal
10280;8501208.0;TR213/00134;Paiement en ligne;Validé;Dakar;2025-01-05 11:30:00;100000.0;Normal
10280;8501208.0;TR213/00158;Paiement en ligne;Validé;Dakar;2025-01-05 11:30:00;110000.0;Normal
532;85253.0;TR101/00108;ATM;Validé;Saint Louis;2025-01-05 11:15:00;4000.0;Normal
527;85257.0;TR011/0085;ATM;Validé;Dakar;2025-01-05 11:15:00;22000.0;Normal
532;85253.0;TR101/00119;ATM;Validé;Ziguinchor;2025-01-05 11:15:00;4500.0;Normal
532;85253.0;TR101/00130;Paiement en ligne;Validé;Tambacounda;2025-01-05 11:00:00;12000.0;Normal
532;85253.0;TR101/00142;Paiement en ligne;Validé;Thiès;2025-01-05 11:00:00;15000.0;Normal
50785;850578.0;TR3UVWX4;Paiement en ligne;En attente;Kolda;2025-01-05 11:00:00;4000.0;Normal
535;85355.0;TR103/0074;Paiement électronique;Validé;Sédhiou;2025-01-05 10:45:00;1000000.0;Suspect
1015;855101.0;TR205/00094;Paiement en ligne;Validé;Kaolack;2025-01-05 10:30:00;75000.0;Normal
1002;851020.0;TR201/00090;ATM;Echoué;Kolda;2025-01-05 10:30:00;14000.0;Suspect
533;85353.0;TR102/01-05-25;ATM;Validé;Ziguinchor;2025-01-05 10:30:00;2500.0;Normal
531;85351.0;TR101/00103;Paiement électronique;En attente;Kaolack;2025-01-05 10:00:00;9000.0;Normal
50321;85458321.0;TR1OPQR9;Paiement électronique;Validé;Dakar;2025-01-05 10:00:00;10000.0;Normal
51234;859999.0;TR5EFGH7;ATM;Echoué;Matam;2025-01-05 10:00:00;12000.0;Normal
543;85453.0;TR107/0123;Paiement en ligne;Validé;Ziguinchor;2025-01-05 10:00:00;58000.0;Normal
539;85359.0;TR105/0036;Paiement en ligne;Validé;Kaolack;2025-01-05 10:00:00;110000.0;Normal
100290;85010092.0;TR214/00101;ATM;Validé;Diourbel;2025-01-05 10:00:00;1200.0;Normal
1020;851002.0;TR207/000123;Paiement en ligne;En attente;Kaolack;2025-01-05 09:50:00;230000.0;Normal
531;85351.0;TR101/00141;Paiement électronique;En attente;Dakar;2025-01-05 09:45:00;6000.0;Normal
1005;851500.0;TR203/0149;Paiement en ligne;Validé;Cap Skirring;2025-01-05 09:45:00;105000.0;Fraude
531;85351.0;TR101/00129;Paiement électronique;En attente;Saint Louis;2025-01-05 09:45:00;7000.0;Normal
531;85351.0;TR101/00117;Paiement électronique;Echoué;Kaolack;2025-01-05 09:45:00;6000.0;Normal
1003;851300.0;TR202/00056;ATM;Validé;Dakar;2025-01-05 09:32:00;8000.0;Normal
10340;8501304.0;TR216/00109;Paiement électronique;Echoué;Tambacounda;2025-01-05 09:15:00;330000.0;Fraude
1013;851301.0;TR205/00090;ATM;Validé;Dakar;2025-01-05 09:00:00;2000.0;Normal
552;85552.0;TR200/313131;ATM;Validé;Fatick;2025-01-05 09:00:00;6000.0;Normal
1001;851100.0;TR201/00084;ATM;Echoué;Kolda;2025-01-05 08:30:00;10000.0;Suspect
1015;855101.0;TR205/00170;Paiement en ligne;Validé;Kaolack;2025-01-05 01:30:00;115000.0;Normal
1014;851041.0;TR205/00169;ATM;Validé;Saint Louis;2025-01-05 01:00:00;8000.0;Normal
1013;851301.0;TR205/00168;Paiement électronique;Validé;Thiès;2025-01-05 00:30:00;180000.0;Normal
1013;851301.0;TR205/00189;Paiement électronique;Validé;Thiès;2025-01-05 00:00:00;220000.0;Normal
1018;858101.0;TR206/00153;Paiement électronique;Validé;Kaolack;2025-01-04 18:30:00;950000.0;Normal
1017;851071.0;TR206/00127;Paiement en ligne;En attente;Matam;2025-01-04 14:30:00;250000.0;Suspect
1030;850103.0;TR212/0169;Paiement électronique;Validé;Louga;2025-01-04 12:50:00;120000.0;Normal
1030;850103.0;TR212/0133;Paiement électronique;Validé;Louga;2025-01-04 12:50:00;110000.0;Normal
1030;850103.0;TR212/0061;Paiement électronique;Validé;Louga;2025-01-04 12:50:00;90000.0;Normal
1030;850103.0;TR212/0097;Paiement électronique;Validé;Louga;2025-01-04 12:50:00;100000.0;Normal
1037;851307.0;TR217/173;ATM;Validé;Diourbel;2025-01-04 12:30:00;4300.0;Normal
10220;8512020.0;TR209/00098;Paiement en ligne;Validé;Dakar;2025-01-04 10:45:00;38000.0;Normal
1041;851041.0;TR219/081;ATM;Echoué;Tambacounda;2025-01-04 09:45:00;12000.0;Fraude
544;85254.0;TR107/0114;Paiement électronique;En attente;Bambey;2025-01-04 08:00:00;108000.0;Fraude
1029;851092.0;TR212/0096;Paiement en ligne;Validé;Kolda;2025-01-03 16:30:00;6000.0;Normal
1029;851092.0;TR212/0132;Paiement en ligne;Validé;Kolda;2025-01-03 16:30:00;7000.0;Normal
1029;851092.0;TR212/0168;Paiement en ligne;Validé;Kolda;2025-01-03 16:30:00;8000.0;Normal
1029;851092.0;TR212/0060;Paiement en ligne;Validé;Kolda;2025-01-03 16:30:00;5000.0;Normal
1038;851083.0;TR217/096;Paiement électronique;En attente;Ziguinchor;2025-01-03 15:45:00;860000.0;Normal
10340;8501304.0;TR216/00108;Paiement en ligne;Validé;Thiès;2025-01-03 15:30:00;130000.0;Normal
1009;851900.0;TR204/00076;Paiement en ligne;Validé;Thiès;2025-01-03 15:30:00;85000.0;Normal
528;85852.0;TR011/0089;Paiement électronique;Validé;Dakar;2025-01-03 15:00:00;12500000.0;Normal
1004;851040.0;TR202/00055;Paiement électronique;Echoué;Kédougou;2025-01-03 14:06:00;1050000.0;Fraude
1022;851202.0;TR208/6589;ATM;Validé;Foundiougne;2025-01-03 12:55:00;13000.0;Normal
515;85155.0;TR6/71;Paiement électronique;Validé;Dakar;2025-01-03 10:30:00;900000.0;Normal
10290;8510092.0;TR213/00126;Paiement électronique;Validé;Tambacounda;2025-01-03 09:45:00;170000.0;Normal
10250;8512005.0;TR211/00125;ATM;Validé;Dakar;2025-01-03 09:00:00;3500.0;Normal
1016;851601.0;TR206/00123;Paiement électronique;En attente;Diourbel;2025-01-03 08:45:00;600000.0;Suspect
100300;85001030.0;TR214/00104;ATM;Validé;Ziguinchor;2025-01-03 08:00:00;1800.0;Normal
1021;851101.0;TR207/000067;Paiement en ligne;Validé;Kolda;2025-01-02 18:45:00;120000.0;Suspect
1040;851400.0;TR219/137;ATM;Echoué;Tivaouane;2025-01-02 16:00:00;14200.0;Fraude
10290;8510092.0;TR213/00162;Paiement électronique;Validé;Tambacounda;2025-01-02 12:00:00;165000.0;Normal
10290;8510092.0;TR213/00138;Paiement électronique;Validé;Tambacounda;2025-01-02 12:00:00;145000.0;Normal
530;85053.0;TR111/0142;Paiement en ligne;Validé;Kaolack;2025-01-02 11:15:00;850000.0;Normal
1017;851071.0;TR206/00149;ATM;Validé;Saint Louis;2025-01-02 11:00:00;14000.0;Normal
1028;851208.0;TR212/0095;ATM;Echoué;Diourbel;2025-01-02 10:15:00;7000.0;Fraude
1028;851208.0;TR212/0059;ATM;Echoué;Diourbel;2025-01-02 10:15:00;5000.0;Fraude
1028;851208.0;TR212/0131;ATM;Echoué;Diourbel;2025-01-02 10:15:00;8000.0;Fraude
1028;851208.0;TR212/0167;ATM;Echoué;Diourbel;2025-01-02 10:15:00;9000.0;Fraude
10360;8501036.0;TR216/00223;Paiement électronique;Validé;Matam;2025-01-02 10:00:00;780000.0;Normal
1035;851053.0;TR216/0126;Paiement en ligne;Validé;Saint Louis;2025-01-02 10:00:00;70000.0;Normal
10240;8541010.0;TR209/00106;ATM;Validé;Kaolack;2025-01-02 09:50:00;4500.0;Normal
1001;851100.0;TR201/00161;Paiement en ligne;Validé;Thiès;2025-01-01 15:00:00;440000.0;Normal
528;85852.0;TR011/0091;Paiement en ligne;Validé;Tambacounda;2025-01-01 14:30:00;9000000.0;Normal
516;85651.0;TR6/70;Paiement en ligne;Validé;Kaolack;2025-01-01 14:00:00;85000.0;Normal
1004;851040.0;TR202/00091;Paiement électronique;Validé;Tambacounda;2025-01-01 13:56:00;1200000.0;Fraude
540;85054.0;TR105/0035;Paiement en ligne;Echoué;Saint Louis;2025-01-01 13:00:00;150000.0;Suspect
10230;8510320.0;TR209/00102;Paiement électronique;Validé;Diourbel;2025-01-01 13:00:00;85000.0;Normal
1006;851060.0;TR203/0164;Paiement en ligne;Validé;Ziguinchor;2025-01-01 12:15:00;95000.0;Suspect
10280;8501208.0;TR213/00123;Paiement électronique;Echoué;Thiès;2025-01-01 12:00:00;120000.0;Normal
1005;851500.0;TR203/0159;Paiement électronique;Echoué;Dakar;2025-01-01 12:00:00;180000.0;Suspect
1016;851601.0;TR206/00133;Paiement en ligne;Validé;Dakar;2025-01-01 11:45:00;160000.0;Normal
1015;855101.0;TR205/00142;Paiement en ligne;Validé;Kaolack;2025-01-01 11:30:00;95000.0;Normal
532;85253.0;TR101/00090;Paiement en ligne;Validé;Thiès;2025-01-01 11:30:00;12000.0;Normal
1014;851041.0;TR205/00141;ATM;Validé;Saint Louis;2025-01-01 11:00:00;6000.0;Normal
531;85351.0;TR101/00084;Paiement en ligne;Validé;Saint Louis;2025-01-01 11:00:00;11000.0;Normal
1005;851500.0;TR203/0173;Paiement en ligne;Validé;Matam;2025-01-01 10:45:00;85000.0;Normal
1013;851301.0;TR205/00140;Paiement électronique;Validé;Thiès;2025-01-01 10:30:00;230000.0;Normal
10340;8501304.0;TR216/00107;ATM;Validé;Dakar;2025-01-01 10:00:00;22000.0;Normal
1002;851020.0;TR201/00140;Paiement en ligne;Validé;Dakar;2025-01-01 09:45:00;370000.0;Normal
1014;851041.0;TR205/00092;Paiement électronique;Validé;Saint Louis;2025-01-01 09:30:00;270000.0;Normal
100280;85001208.0;TR214/00098;ATM;Validé;Dakar;2025-01-01 09:00:00;3000.0;Normal
1002;851020.0;TR201/00122;Paiement en ligne;Validé;Dakar;2025-01-01 09:00:00;310000.0;Normal
1030;850103.0;TR212/0094;Paiement électronique;En attente;Kaolack;2025-01-01 08:00:00;170000.0;Normal
1030;850103.0;TR212/0130;Paiement électronique;En attente;Kaolack;2025-01-01 08:00:00;190000.0;Normal
552;85552.0;TR200/585858;ATM;Validé;Fatick;2025-01-01 08:00:00;10000.0;Normal
544;85254.0;TR107/0107;Paiement électronique;En attente;Kaolack;2025-01-01 08:00:00;92000.0;Normal
1030;850103.0;TR212/0166;Paiement électronique;En attente;Kaolack;2025-01-01 08:00:00;190000.0;Normal
1030;850103.0;TR212/0058;Paiement électronique;En attente;Kaolack;2025-01-01 08:00:00;160000.0;Normal
10360;8501036.0;TR216/00222;Paiement en ligne;En attente;Diourbel;2024-12-31 16:00:00;410000.0;Suspect
1018;858101.0;TR206/00108;ATM;Echoué;Podor;2024-12-31 15:15:00;250000.0;Suspect
1040;851400.0;TR219/080;Paiement en ligne;Validé;Saint Louis;2024-12-31 14:30:00;8000.0;Normal
528;85852.0;TR011/0084;Paiement électronique;Echoué;Saint Louis;2024-12-31 13:00:00;5500000.0;Suspect
1019;851901.0;TR207/000122;ATM;Validé;Dakar;2024-12-31 09:30:00;22000.0;Normal
1039;851039.0;TR217/172;Paiement en ligne;Echoué;Kaolack;2024-12-31 09:00:00;63000.0;Normal
1037;851307.0;TR217/095;ATM;Validé;Saint Louis;2024-12-31 07:00:00;2700.0;Normal
51234;859999.0;TR1GHJK1;Paiement électronique;Validé;Rufisque;2024-12-30 16:00:00;12000.0;Suspect
52369;8542198.0;TR2CDFG4;ATM;Validé;Kaffrine;2024-12-30 15:00:00;8000.0;Normal
526;85652.0;TR010/0067;ATM;Validé;Kolda;2024-12-30 14:30:00;6000.0;Normal
50321;85458321.0;TR8STUV8;ATM;Validé;Thiès;2024-12-30 14:00:00;25000.0;Suspect
50785;850578.0;TR5PQRS1;Paiement électronique;Validé;Tambacounda;2024-12-30 13:00:00;10000.0;Normal
1014;851041.0;TR205/00086;Paiement électronique;Validé;Saint Louis;2024-12-30 12:00:00;300000.0;Normal
532;85253.0;TR101/00107;Paiement en ligne;Validé;Thiès;2024-12-30 10:00:00;15000.0;Normal
531;85351.0;TR101/00083;Paiement électronique;En attente;Thiès;2024-12-30 09:45:00;8000.0;Normal
535;85355.0;TR103/0073;ATM;Validé;Kédougou;2024-12-30 09:30:00;1500.0;Normal
1011;851101.0;TR204_1/45;ATM;Validé;Saint Louis;2024-12-30 09:15:00;17000.0;Normal
532;85253.0;TR101/00089;Paiement électronique;En attente;Dakar;2024-12-30 09:00:00;9000.0;Normal
514;85451.0;TR5/0100;Paiement en ligne;En attente;Kanel;2024-12-30 09:00:00;50000.0;Normal
10220;8512020.0;TR209/00089;ATM;Validé;Kaolack;2024-12-29 17:15:00;10500.0;Suspect
520;85052.0;TR8/0076;ATM;Echoué;Goundam;2024-12-29 14:00:00;7000.0;Suspect
1010;851001.0;TR204/00075;ATM;Validé;Dakar;2024-12-29 12:00:00;3000.0;Normal
1003;851300.0;TR202/00090;Paiement en ligne;Echoué;Saint Louis;2024-12-29 10:32:00;500000.0;Normal
1018;858101.0;TR206/00142;ATM;Validé;Kédougou;2024-12-29 10:15:00;17000.0;Normal
10360;8501036.0;TR216/00221;ATM;Validé;Kaolack;2024-12-29 09:30:00;27000.0;Normal
1024;854101.0;TR208/5367;Paiement électronique;Echoué;Kaffrine;2024-12-29 09:00:00;700000.0;Suspect
1005;851500.0;TR203/0148;ATM;Echoué;Kédougou;2024-12-28 17:45:00;3500.0;Fraude
527;85257.0;TR011/0080;ATM;Echoué;Saint Louis;2024-12-28 17:45:00;10000.0;Suspect
1038;851083.0;TR217/171;Paiement électronique;En attente;Ziguinchor;2024-12-28 17:15:00;900000.0;Normal
543;85453.0;TR107/0122;ATM;Validé;Saint Louis;2024-12-28 14:30:00;22000.0;Normal
1017;851071.0;TR206/00104;ATM;Echoué;Kolda;2024-12-28 12:45:00;400000.0;Suspect
1020;851002.0;TR207/000066;ATM;Validé;Tambacounda;2024-12-28 11:20:00;15000.0;Suspect
100300;85001030.0;TR214/00097;Paiement électronique;Validé;Tambacounda;2024-12-28 10:00:00;88000.0;Normal
1042;852104.0;TR219/136;Paiement en ligne;Validé;Hann;2024-12-28 10:00:00;4500.0;Normal
1006;851060.0;TR203/0153;Paiement électronique;En attente;Toubacouta;2024-12-28 09:00:00;120000.0;Normal
1023;851032.0;TR208/4245;Paiement en ligne;Validé;Sédhiou;2024-12-27 16:35:00;30000.0;Normal
513;85153.0;TR5/0099;ATM;Validé;Oussouye;2024-12-27 15:45:00;200000.0;Normal
534;85453.0;TR102/12-27-24;Paiement en ligne;Validé;Saint Louis;2024-12-27 14:10:00;170000.0;Normal
